"id";"артикул";"Наименование";"Товар";"Фабрика";"Коллекция";"Тип";"Размер";"Ширина";"Длина";"Вес";"Шт";"М2";"ЕдИзм";"Линк";"Неликвид";"Цена1";"Цена2";"Цена3";"Цена4";"Цена5";"Цена6";"Цена7";"Цена8";"Цена9";"Цена10";"Цена11";"Акция";"Распродажа";"Новинка";"Материал";"Стиль";"Поверхность";"Назначение";"Цвет"
"326176";"+21423";"плитка, Carpet Sand Nat., 100x100";"+21423 Плитка облиц. керамич. CARPET SAND NAT., 100x100";"Aparici";"Carpet";"плитка";"100x100";"100";"100";"24,1";"1";"1";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"326177";"+21424";"плитка, Carpet Vestige Nat., 50x100";"+21424 Плитка облиц. керамич. CARPET VESTIGE NAT., 50x100";"Aparici";"Carpet";"плитка";"50x100";"50";"100";"34,444";"3";"1,5";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"326545";"+21787";"плитка, Carpet Vestige Nat., 100x100";"+21787 Плитка облиц. керамич. CARPET VESTIGE NAT., 100x100";"Aparici";"Carpet";"плитка";"100x100";"100";"100";"24,1";"1";"1";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"316319";"+14049";"плитка, PACK BEYOND+CENTRO PULIDO, 44,63X44,63";"+14049 Плитка облиц. керамич. PACK BEYOND+CENTRO PULIDO, 44,63X44,63";"Aparici";"Catalog";"плитка";"44,63X44,63";"44,63";"44,63";"12,5";"5";"0,9959";"м2";;"0";"0";"0";"0";"0,01";"0";"0,01";"0,01";"0,01";"0,01";"0,01";"0,01";"0";"0";"0";"Керамическая плитка";;;;
"316320";"+14050";"плитка, PACK COUVET, 14,73X119,3";"+14050 Плитка облиц. керамич. PACK COUVET, 14,73X119,3";"Aparici";"Catalog";"плитка";"14,73X119,3";"14,73";"119,3";"12,5";"4";"0,7029";"м2";;"0";"0";"0";"0";"0,01";"0";"0,01";"0,01";"0,01";"0,01";"0,01";"0,01";"0";"0";"0";"Керамическая плитка";;;;
"298244";"+3352";"обл, Corten Nacar, 20x59,2";"+3352 Плитка облиц. керамич. CORTEN NACAR, 20x59,2";"Aparici";"Corten";"обл";"20x59,2";"20";"59,2";"20,696";"9";"1,07";"м2";;"1";"2542,4";"2052,76";"2822,4";"1639,32";"1811,84";"1725,2";"1691";"1639,32";"1605,12";"1570,16";"1725,2";"1";"0";"0";"Керамическая плитка";;;;
"311399";"+11182";"декор, COSMOPOLITAN DECOR-A, 30x90";"+11182 Декор керамич. COSMOPOLITAN DECOR-A, 30x90";"Aparici";"Cosmopolitan";"декор";"30x90";"30";"90";"23,131";"6";"1,62";"шт";;"1";"4872";"3934,52";"4872";"3141,08";"3471,68";"3306";"3239,88";"3141,08";"3074,96";"3008,84";"3306";"0";"0";"0";"Керамическая плитка";;;;
"311400";"+11183";"декор, COSMOPOLITAN DECOR-B, 30x90";"+11183 Декор керамич. COSMOPOLITAN DECOR-B, 30x90";"Aparici";"Cosmopolitan";"декор";"30x90";"30";"90";"23,131";"6";"1,62";"шт";;"1";"4872";"3934,52";"4872";"3141,08";"3471,68";"3306";"3239,88";"3141,08";"3074,96";"3008,84";"3306";"0";"0";"0";"Керамическая плитка";;;;
"311401";"+11184";"декор, COSMOPOLITAN DECOR-C, 30x90";"+11184 Декор керамич. COSMOPOLITAN DECOR-C, 30x90";"Aparici";"Cosmopolitan";"декор";"30x90";"30";"90";"23,131";"6";"1,62";"шт";;"1";"4872";"3934,52";"4872";"3141,08";"3471,68";"3306";"3239,88";"3141,08";"3074,96";"3008,84";"3306";"0";"0";"0";"Керамическая плитка";;;;
"311402";"+11185";"плитка, NEUTRAL GRIS MATE, 30x90";"+11185 Плитка облиц. керамич. NEUTRAL GRIS MATE, 30x90";"Aparici";"Cosmopolitan";"плитка";"30x90";"30";"90";"21,925";"6";"1,597";"м2";;"1";"5185,6";"4187,6";"5185,6";"3343,24";"3695,12";"3518,8";"3448,88";"3343,24";"3272,56";"3202,64";"3518,8";"0";"0";"0";"Керамическая плитка";;;;
"312437";"+11762";"плитка, Dolomite Ivory, 25,1x75,6";"+11762 Плитка облиц. керамич. DOLOMITE IVORY, 25,1x75,6";"Aparici";"Dolomite";"плитка";"25,1x75,6";"25,1";"75,6";"25,112";"7";"1,33";"м2";;"1";"2112";"2006,4";"3460,8";"1672";"2006,4";"1672";"1672";"1672";"1672";"1672";"1672";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"бежевый"
"312438";"+12365";"плитка, Dolomite Brown, 25,1x75,6";"+12365 Плитка облиц. керамич. DOLOMITE BROWN, 25,1x75,6";"Aparici";"Dolomite";"плитка";"25,1x75,6";"25,1";"75,6";"25,112";"7";"1,33";"м2";;"1";"2112";"2006,4";"3628,8";"1672";"2006,4";"1672";"1672";"1672";"1672";"1672";"1672";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"коричневый"
"312439";"+12366";"плитка, Dolomite Ornato, 25,1x75,6";"+12366 Плитка облиц. керамич. DOLOMITE ORNATO, 25,1x75,6";"Aparici";"Dolomite";"плитка";"25,1x75,6";"25,1";"75,6";"23,247";"7";"1,33";"м2";;"1";"2496";"2371,2";"4368";"1976";"2371,2";"1976";"1976";"1976";"1976";"1976";"1976";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"коричневый"
"312440";"+12367";"бордюр, Scene Moldura, 3x25,1";"+12367 Бордюр керамич. SCENE MOLDURA, 3x25,1";"Aparici";"Dolomite";"бордюр";"3x25,1";"3";"25,1";"4,968";"30";"0,2259";"шт";;"1";"795,2";"642,2";"929,6";"513";"566,96";"539,6";"528,96";"513";"502,36";"491,72";"539,6";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"коричневый"
"312441";"+12368";"бордюр, Scene Cenefa, 12x25,1";"+12368 Бордюр керамич. SCENE CENEFA, 12x25,1";"Aparici";"Dolomite";"бордюр";"12x25,1";"12";"25,1";"11,984";"21";"0,6325";"шт";;"1";"1152";"1094,4";"2027,2";"912";"1094,4";"912";"912";"912";"912";"912";"912";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"коричневый"
"312442";"+12369";"бордюр, Scene Cenefa Descanso, 12x25,1";"+12369 Бордюр керамич. SCENE CENEFA DESCANSO, 12x25,1";"Aparici";"Dolomite";"бордюр";"12x25,1";"12";"25,1";"11,984";"21";"0,6325";"шт";;"1";"1299,2";"1048,8";"1512";"837,52";"925,68";"881,6";"864,12";"837,52";"820,04";"802,56";"881,6";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"коричневый"
"312443";"+12370";"бордюр, Scene Zocalo, 20x25,1";"+12370 Бордюр керамич. SCENE ZOCALO, 20x25,1";"Aparici";"Dolomite";"бордюр";"20x25,1";"20";"25,1";"6,98";"7";"0,3514";"шт";;"1";"1736";"1402,2";"2027,2";"1119,48";"1237,28";"1178";"1154,44";"1119,48";"1095,92";"1072,36";"1178";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"коричневый"
"312445";"+12371";"плитка, Dolomite Ivory, 59,2x59,2";"+12371 Плитка облиц. керамич. DOLOMITE IVORY, 59,2x59,2";"Aparici";"Dolomite";"плитка";"59,2x59,2";"59,2";"59,2";"32,787";"4";"1,402";"м2";;"0";"3024";"2441,88";"4065,6";"1949,4";"2154,6";"2052";"2010,96";"1949,4";"1908,36";"1867,32";"2052";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"бежевый"
"312446";"+12372";"плитка, Dolomite Brown, 59,2x59,2";"+12372 Плитка облиц. керамич. DOLOMITE BROWN, 59,2x59,2";"Aparici";"Dolomite";"плитка";"59,2x59,2";"59,2";"59,2";"32,787";"4";"1,402";"м2";;"0";"3024";"2441,88";"4065,6";"1949,4";"2154,6";"2052";"2010,96";"1949,4";"1908,36";"1867,32";"2052";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"коричневый"
"312447";"+12373";"декор, Dolomite Rossone, 59,2x59,2";"+12373 Декор керамич. DOLOMITE ROSSONE, 59,2x59,2";"Aparici";"Dolomite";"декор";"59,2x59,2";"59,2";"59,2";"32,787";"4";"1,4019";"шт";;"0";"1904";"1537,48";"2520";"1227,4";"1356,6";"1292";"1266,16";"1227,4";"1201,56";"1175,72";"1292";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"бежевый"
"312448";"+12374";"декор, Dolomite Greca, 59,2x59,2";"+12374 Декор керамич. DOLOMITE GRECA, 59,2x59,2";"Aparici";"Dolomite";"декор";"59,2x59,2";"59,2";"59,2";"32,787";"4";"1,4019";"шт";;"0";"1904";"1537,48";"2520";"1227,4";"1356,6";"1292";"1266,16";"1227,4";"1201,56";"1175,72";"1292";"1";"0";"0";"Керамическая плитка";"Мрамор";"глянцевая";"Плитка для ванной; Плитка для гостиной";"бежевый"
"325688";"+20858";"плитка, Domo Blanco Pul., 44,63x44,63";"+20858 Плитка облиц. керамич. DOMO BLANCO PUL., 44,63x44,63";"Aparici";"Domo";"плитка";"44,63x44,63";"44,63";"44,63";"21,85";"5";"0,996";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"325934";"+21156";"вставка, Domo Blanco Silver Centro PU-4, 44,63x44,63";"+21156 Вставка керамич. DOMO BLANCO SILVER CENTRO PU-4, 44,63x44,63";"Aparici";"Domo";"вставка";"44,63x44,63";"44,63";"44,63";"22,687";"5";"0,9959";"шт";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"325936";"+21157";"пол, REFLEX IVORY PULIDO, 44,63x44,63";"+21157 Плитка нап. керамич. REFLEX IVORY PULIDO, 44,63x44,63";"Aparici";"Domo";"пол";"44,63x44,63";"44,63";"44,63";"21,9";"5";"0,996";"м2";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Керамическая плитка";;;;
"310538";"+10722";"плитка, Dress Crema, 25,1x75,6";"+10722 Плитка облиц. керамич. DRESS CREMA, 25,1x75,6";"Aparici";"Dress";"плитка";"25,1x75,6";"25,1";"75,6";"24,556";"7";"1,33";"м2";;"0";"2968";"2397,04";"2968";"1913,68";"2115,08";"2014";"1973,72";"1913,68";"1873,4";"1833,12";"2014";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для ванной";"бежевый"
"310539";"+10723";"плитка, Dress Trace, 25,1x75,6";"+10723 Плитка облиц. керамич. DRESS TRACE, 25,1x75,6";"Aparici";"Dress";"плитка";"25,1x75,6";"25,1";"75,6";"24,556";"7";"1,33";"м2";;"0";"2968";"2397,04";"2968";"1913,68";"2115,08";"2014";"1973,72";"1913,68";"1873,4";"1833,12";"2014";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для ванной";"бежевый"
"310540";"+10724";"плитка, Quart Decor, 25,1x75,6";"+10724 Плитка облиц. керамич. QUART DECOR, 25,1x75,6";"Aparici";"Dress";"плитка";"25,1x75,6";"25,1";"75,6";"24,556";"7";"1,33";"м2";;"0";"3382,4";"2731,44";"3382,4";"2180,44";"2409,96";"2295,2";"2249,6";"2180,44";"2134,84";"2089,24";"2295,2";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для ванной";"бежевый"
"310541";"+10725";"декор, Dress Crema B-Insert, 25,1x75,6";"+10725 Декор керамич. DRESS CREMA B-INSERT, 25,1x75,6";"Aparici";"Dress";"декор";"25,1x75,6";"25,1";"75,6";"27,997";"8";"1,518";"шт";;"0";"2508,8";"2026,16";"2508,8";"1617,28";"1787,52";"1702,4";"1668,96";"1617,28";"1583,84";"1549,64";"1702,4";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для ванной";"бежевый"
"310542";"+10726";"вставка, Mesmer Inserto, 12x12";"+10726 Вставка керамич. MESMER INSERTO, 12x12";"Aparici";"Dress";"вставка";"12x12";"12";"12";"0,5";"4";"0,0576";"шт";;"0";"1019,2";"823,08";"1019,2";"657,4";"726,56";"691,6";"677,92";"657,4";"643,72";"630,04";"691,6";"0";"0";"0";"Керамическая плитка";"Обои";;"Плитка для ванной";"бежевый"
"310543";"+10727";"бордюр, Mesmer Lista, 3x25,1";"+10727 Бордюр керамич. MESMER LISTA, 3x25,1";"Aparici";"Dress";"бордюр";"3x25,1";"3";"25,1";"4,507";"24";"0,1807";"шт";;"0";"616";"497,8";"616";"397,48";"439,28";"418";"409,64";"397,48";"389,12";"380,76";"418";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для ванной";"бежевый"
"310544";"+10728";"бордюр, Mesmer Cenefa, 8x25,1";"+10728 Бордюр керамич. MESMER CENEFA, 8x25,1";"Aparici";"Dress";"бордюр";"8x25,1";"8";"25,1";"5,503";"12";"0,241";"шт";;"0";"873,6";"705,28";"873,6";"563,16";"622,44";"592,8";"581,4";"563,16";"551,76";"539,6";"592,8";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для ванной";"бежевый"
"310545";"+10729";"бордюр, Mesmer Zocalo, 18x25,1";"+10729 Бордюр керамич. MESMER ZOCALO, 18x25,1";"Aparici";"Dress";"бордюр";"18x25,1";"18";"25,1";"4,49";"5";"0,2259";"шт";;"0";"2441,6";"1971,44";"2441,6";"1573,96";"1739,64";"1656,8";"1624,12";"1573,96";"1541,28";"1507,84";"1656,8";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для ванной";"бежевый"
"310546";"+10730";"пол, Touch Noce, 42,6x42,6";"+10730 Плитка нап. керамич. TOUCH NOCE, 42,6x42,6";"Aparici";"Dress";"пол";"42,6x42,6";"42,6";"42,6";"22,429";"6";"1,08";"м2";;"0";"2374,4";"1917,48";"2374,4";"1530,64";"1691,76";"1611,2";"1579,28";"1530,64";"1498,72";"1466,8";"1611,2";"0";"0";"0";"Керамическая плитка";"Обои";"матовая";"Плитка для пола";"бежевый"
"312143";"+11580";"пол, Touch Crema, 42,6x42,6";"+11580 Плитка нап. керамич. TOUCH CREMA, 42,6x42,6";"Aparici";"Dress";"пол";"42,6x42,6";"42,6";"42,6";"22,429";"6";"1,08";"м2";;"0";"2968";"2397,04";"2968";"1913,68";"2115,08";"2014";"1973,72";"1913,68";"1873,4";"1833,12";"2014";"0";"0";"0";"Керамическая плитка";;;;
"315916";"+13965";"плитка, DRESS NOCE, 25,1x75,6";"+13965 Плитка облиц. керамич. DRESS NOCE, 25,1x75,6";"Aparici";"Dress";"плитка";"25,1x75,6";"25,1";"75,6";"25,112";"7";"1,33";"м2";;"0";"3326,4";"2685,84";"3326,4";"2144,72";"2370,44";"2257,2";"2212,36";"2144,72";"2099,88";"2054,28";"2257,2";"0";"0";"0";"Керамическая плитка";;"матовая";"Плитка для куxни; Плитка для гостиной";
"317738";"+15266";"плитка, Elegy Blanco, 31,6x59,2";"+15266 Плитка облиц. керамич. ELEGY BLANCO, 31,6x59,2";"Aparici";"Elegy";"плитка";"31,6x59,2";"31,6";"59,2";"17,73";"5";"0,94";"м2";;"0";"3180,8";"2568,8";"3180,8";"2050,48";"2266,32";"2158,4";"2115,84";"2050,48";"2007,92";"1964,6";"2158,4";"0";"0";"0";"Керамическая плитка";"Барокко";"матовая";"Плитка для ванной";"белый"
"317739";"+15267";"декор, Elegy Gold, 31,6x59,2";"+15267 Декор керамич. ELEGY GOLD, 31,6x59,2";"Aparici";"Elegy";"декор";"31,6x59,2";"31,6";"59,2";"17,73";"5";"0,9354";"шт";;"0";"6204,8";"5010,68";"6204,8";"3999,88";"4420,92";"4210,4";"4126,8";"3999,88";"3916,28";"3831,92";"4210,4";"0";"0";"0";"Керамическая плитка";"Барокко";;;
"317740";"+15268";"бордюр, Chisel Gold Moldura, 4x31,6";"+15268 Бордюр керамич. CHISEL GOLD MOLDURA, 4x31,6";"Aparici";"Elegy";"бордюр";"4x31,6";"4";"31,6";"6,89";"30";"0,3792";"шт";;"0";"1366,4";"1103,52";"1366,4";"880,84";"973,56";"927,2";"908,96";"880,84";"862,6";"844,36";"927,2";"0";"0";"0";"Керамическая плитка";"Барокко";;;
"317741";"+15269";"бордюр, Chisel Gold Cenefa, 9x31,6";"+15269 Бордюр керамич. CHISEL GOLD CENEFA, 9x31,6";"Aparici";"Elegy";"бордюр";"9x31,6";"9";"31,6";"7,7";"10";"0,2844";"шт";;"0";"2833,6";"2288,36";"2833,6";"1827,04";"2019,32";"1922,8";"1884,8";"1827,04";"1788,28";"1750,28";"1922,8";"0";"0";"0";"Керамическая плитка";"Барокко";;;
"317742";"+15270";"бордюр, Chisel Gold Zocalo, 20x31,6";"+15270 Бордюр керамич. CHISEL GOLD ZOCALO, 20x31,6";"Aparici";"Elegy";"бордюр";"20x31,6";"20";"31,6";"4,7";"5";"0,316";"шт";;"0";"4244,8";"3427,6";"4244,8";"2736,76";"3024,8";"2880,4";"2823,4";"2736,76";"2679";"2621,24";"2880,4";"0";"0";"0";"Керамическая плитка";"Барокко";;;
"317743";"+15271";"пол, Sincro Blanco Pav., 31,6x31,6";"+15271 Плитка нап. керамич. SINCRO BLANCO PAV., 31,6x31,6";"Aparici";"Elegy";"пол";"31,6x31,6";"31,6";"31,6";"18,17";"10";"1";"м2";;"0";"2374,4";"1917,48";"2374,4";"1530,64";"1691,76";"1611,2";"1579,28";"1530,64";"1498,72";"1466,8";"1611,2";"0";"0";"0";"Керамическая плитка";"Модерн";"матовая";"Плитка для пола";"белый"
"317731";"+15272";"плитка, Angel Crema, 31,6x59,2";"+15272 Плитка облиц. керамич. ANGEL CREMA, 31,6x59,2";"Aparici";"Elegy";"плитка";"31,6x59,2";"31,6";"59,2";"17,73";"5";"0,94";"м2";;"0";"3180,8";"2568,8";"3180,8";"2050,48";"2266,32";"2158,4";"2115,84";"2050,48";"2007,92";"1964,6";"2158,4";"0";"0";"0";"Керамическая плитка";"Барокко";;"Плитка для ванной";"бежевый"
"317733";"+15273";"плитка, Elegy Crema, 31,6x59,2";"+15273 Плитка облиц. керамич. ELEGY CREMA, 31,6x59,2";"Aparici";"Elegy";"плитка";"31,6x59,2";"31,6";"59,2";"17,73";"5";"0,94";"м2";;"0";"3180,8";"2568,8";"3180,8";"2050,48";"2266,32";"2158,4";"2115,84";"2050,48";"2007,92";"1964,6";"2158,4";"0";"0";"0";"Керамическая плитка";"Барокко";;"Плитка для ванной";"бежевый"
"317734";"+15274";"бордюр, Chisel Crema Moldura, 4x31,6";"+15274 Бордюр керамич. CHISEL CREMA MOLDURA, 4x31,6";"Aparici";"Elegy";"бордюр";"4x31,6";"4";"31,6";"6,89";"30";"0,3792";"шт";;"0";"929,6";"750,88";"929,6";"599,64";"662,72";"630,8";"618,64";"599,64";"586,72";"574,56";"630,8";"0";"0";"0";"Керамическая плитка";"Барокко";;;
"317735";"+15275";"бордюр, Chisel Crema Cenefa, 9x31,6";"+15275 Бордюр керамич. CHISEL CREMA CENEFA, 9x31,6";"Aparici";"Elegy";"бордюр";"9x31,6";"9";"31,6";"7,7";"10";"0,2844";"шт";;"0";"1836,8";"1483,52";"1836,8";"1184,08";"1308,72";"1246,4";"1222,08";"1184,08";"1159,76";"1134,68";"1246,4";"0";"0";"0";"Керамическая плитка";"Барокко";;;
"317736";"+15276";"бордюр, Chisel Crema Zocalo, 20x31,6";"+15276 Бордюр керамич. CHISEL CREMA ZOCALO, 20x31,6";"Aparici";"Elegy";"бордюр";"20x31,6";"20";"31,6";"4,7";"5";"0,316";"шт";;"0";"2587,2";"2089,24";"2587,2";"1668,2";"1843,76";"1755,6";"1720,64";"1668,2";"1633,24";"1598,28";"1755,6";"0";"0";"0";"Керамическая плитка";"Барокко";;;
